Time_s,Voltage_V
0.1119,-211.052780783253
0.112,-209.389526228755
0.1121,-225.920630900382
0.1122,-226.852829733543
0.1123,-222.179969342817
0.1124,-225.640633198111
0.1125,-233.248120027314
0.1126,-238.086557031401
0.1127,-247.054021580451
0.1128,-243.968167360009
0.1129,-255.424969605418
0.113,-252.053280520455
0.1131,-257.227758074037
0.1132,-256.731166087292
0.1133,-268.428650958121
0.1134,-267.063485013653
0.1135,-270.280352992858
0.1136,-282.773473270446
0.1137,-281.538081347727
0.1138,-278.336196499522
0.1139,-289.6870592993
0.114,-295.597368865945
0.1141,-295.406402198115
0.1142,-302.482501589726
0.1143,-302.042280167027
0.1144,-307.770250130266
0.1145,-309.67080528587
0.1146,-309.363534026099
0.1147,-306.516521015346
0.1148,-312.274751258582
0.1149,-307.023881143517
0.115,-325.652855569701
0.1151,-317.512083485972
0.1152,-313.354158086926
0.1153,-317.503963155974
0.1154,-318.047256968176
0.1155,-306.493988730774
0.1156,-304.032916978115
0.1157,-302.811092434471
0.1158,-299.130416825045
0.1159,-302.042514453976
0.116,-296.542686084231
0.1161,-290.78261693755
0.1162,-289.761611733049
0.1163,-280.659901184206
0.1164,-266.455463986948
0.1165,-276.657396992155
0.1166,-267.006943437164
0.1167,-271.471435316432
0.1168,-255.729924442924
0.1169,-263.482666766408
0.117,-253.882306172341
0.1171,-254.377161533193
0.1172,-245.132587393447
0.1173,-244.066620027065
0.1174,-240.760261522251
0.1175,-222.154537293422
0.1176,-236.302778808661
0.1177,-229.477172144155
0.1178,-211.696368128007
0.1179,-226.430405089228
0.118,-213.17134289057
0.1181,-216.149669249143
0.1182,-199.976738100362
0.1183,-197.329947945011
0.1184,-188.968570832361
0.1185,-186.264556962266
0.1186,-175.62832484592
0.1187,-160.791379345592
0.1188,-170.127506429495
0.1189,-156.808488557099
0.119,-135.751656529315
0.1191,-129.603298825077
0.1192,-115.653310684218
0.1193,-108.879478781841
0.1194,-92.5739724565802
0.1195,-76.2177356074556
0.1196,-63.5346048302535
0.1197,-49.5861831344491
0.1198,-32.4346835881091
0.1199,-19.9232888543752
0.12,6.70941858629194
0.1201,10.2677836715014
0.1202,39.4151631241176
0.1203,43.3815749751118
0.1204,52.6469104004254
0.1205,71.1034188444658
0.1206,92.7223050314203
0.1207,106.674530682068
0.1208,114.972705490929
0.1209,127.766456167006
0.121,140.993529099417
0.1211,141.346825587076
0.1212,155.843450090423
0.1213,159.003200129185
0.1214,174.608767415294
0.1215,189.616624898335
0.1216,195.816401935936
0.1217,210.406740035748
0.1218,205.963574337545
0.1219,199.984923445182
0.122,224.383333155036
0.1221,227.108355393797
0.1222,222.19834086013
0.1223,230.355847549631
0.1224,237.049805205337
0.1225,238.823535787929
0.1226,244.022153005333
0.1227,243.5598130867
0.1228,247.498547107489
0.1229,251.724637901955
0.123,250.977604312621
0.1231,265.751768081259
0.1232,262.459355853092
0.1233,269.731715969432
0.1234,265.969516302426
0.1235,268.870066812416
0.1236,277.826751443973
0.1237,281.055446404419
0.1238,292.29658514908
0.1239,293.279576399091
0.124,296.75681633902
0.1241,290.465003147616
0.1242,296.268528398351
0.1243,305.268254902033
0.1244,305.357034631226
0.1245,316.029604087954
0.1246,318.373250245534
0.1247,310.424109890056
0.1248,318.909802105444
0.1249,322.243048863412
0.125,317.115971875203
0.1251,323.382711720847
0.1252,319.846290641029
0.1253,314.398624527231
0.1254,316.051497160964
0.1255,310.551199193632
0.1256,305.021963697813
0.1257,306.050291882921
0.1258,301.288110777108
0.1259,295.866544403245
0.126,302.909342028302
0.1261,291.355623190847
0.1262,299.974353980249
0.1263,280.838478652378
0.1264,281.103065459617
0.1265,282.159346715042
0.1266,283.890335086719
0.1267,267.817133134467
0.1268,258.476405039454
0.1269,262.653866149796
0.127,248.326370666908
0.1271,249.914965958257
0.1272,249.052000220143
0.1273,251.571158421499
0.1274,247.726026014866
0.1275,236.762193017198
0.1276,237.772204416656
0.1277,227.636373046634
0.1278,228.417120112617
0.1279,230.273421351028
0.128,216.720134666988
0.1281,209.264694913959
0.1282,202.629762133446
0.1283,202.549953910251
0.1284,198.915638523921
0.1285,195.498651114613
0.1286,177.124511736727
0.1287,168.96912632986
0.1288,155.588465015409
0.1289,156.701992396068
0.129,137.451757593275
0.1291,123.963268849134
0.1292,125.09277304147
0.1293,105.44428993097
0.1294,91.6315142413267
0.1295,69.1689722099827
0.1296,62.0755470661741
0.1297,47.8544759707739
0.1298,24.8642270991928
0.1299,14.0809849739579
0.13,-2.02460888274606
0.1301,-12.5706611558715
0.1302,-35.3602640064775
0.1303,-39.8086241546286
0.1304,-50.9812404419071
0.1305,-75.7156004828996
0.1306,-88.0932833774099
0.1307,-98.8617092669296
0.1308,-108.155309163758
0.1309,-123.719365917296
0.131,-135.843770752726
0.1311,-151.056089134088
0.1312,-159.909484690191
0.1313,-165.087020678033
0.1314,-168.440030132882
0.1315,-182.028283511132
0.1316,-198.259341159956
0.1317,-196.802295062577
0.1318,-205.590539763296
0.1319,-211.987651893509
0.132,-217.032279933137
0.1321,-225.095785240277
0.1322,-226.715517307312
0.1323,-233.164851615243
0.1324,-234.977360480721
0.1325,-236.313647138032
0.1326,-239.66861994706
0.1327,-245.201672947785
0.1328,-248.455723010254
0.1329,-251.115753657073
0.133,-252.634473151204
0.1331,-252.22880888286
0.1332,-259.327247174653
0.1333,-267.732681042564
0.1334,-267.254105899412
0.1335,-275.473906776571
0.1336,-287.185273575577
0.1337,-294.055501713839
0.1338,-294.890442550021
0.1339,-291.434894157105
0.134,-297.15237326737
0.1341,-301.290502141977
0.1342,-300.903711568726
0.1343,-307.552905353863
0.1344,-310.248999660794
0.1345,-306.531038681271
0.1346,-307.75580629864
0.1347,-301.145176546679
0.1348,-313.022087012797
0.1349,-314.974200159305
0.135,-318.381715577406
0.1351,-316.241861434004
0.1352,-314.786780483113
0.1353,-322.106973540701
0.1354,-312.954269269044
0.1355,-305.831454710321
0.1356,-309.95024604165
0.1357,-301.78683133118
0.1358,-296.149795242761
0.1359,-292.303999676521
0.136,-290.170035202175
0.1361,-301.548459609925
0.1362,-289.144349511561
0.1363,-277.811848393649
0.1364,-276.308210042101
0.1365,-274.22197128121
0.1366,-268.059591330526
0.1367,-260.648948130278
0.1368,-261.658843726989
0.1369,-262.43010077098
0.137,-255.826699664319
0.1371,-252.32314268693
0.1372,-243.20893917246
0.1373,-242.061852372365
0.1374,-237.802719954769
0.1375,-236.160824782255
0.1376,-234.963883617842
0.1377,-228.93706867136
0.1378,-224.027967929264
0.1379,-227.687563723922
0.138,-215.04198475297
0.1381,-206.129456112652
0.1382,-205.68082569934
0.1383,-191.105607613528
0.1384,-189.42674181873
0.1385,-186.971974408464
0.1386,-177.624009762871
0.1387,-169.529939706806
0.1388,-157.546396443863
0.1389,-144.868602963769
0.139,-139.288550713134
0.1391,-124.037227665904
0.1392,-105.39512594846
0.1393,-96.7374314418952
0.1394,-83.9234780127949
0.1395,-78.2708635520361
0.1396,-62.5766348949353
0.1397,-44.0409997123366
0.1398,-30.8286894312598
0.1399,-23.3351994803666
0.14,-7.57211576150905
0.1401,20.3409041957337
0.1402,26.5348123061085
0.1403,55.645481953216
0.1404,48.7956809739579
0.1405,76.4406460748845
0.1406,88.0529307969781
0.1407,97.6136878540336
0.1408,116.193193237859
0.1409,122.36019018938
0.141,142.127917192877
0.1411,148.976380985579
0.1412,150.55506174927
0.1413,156.030197172841
0.1414,175.435133183027
0.1415,190.599282875173
0.1416,193.135041336442
0.1417,199.238848150117
0.1418,208.568704292172
0.1419,203.800340693759
0.142,223.063165298838
0.1421,216.22769586904
0.1422,225.300319181637
0.1423,227.424928705519
0.1424,233.900330253328
0.1425,227.177409469189
0.1426,248.159792863601
0.1427,246.852441722887
0.1428,257.742303084738
0.1429,258.367548060681
0.143,254.983287506476
0.1431,253.941718381862
0.1432,253.733155492371
0.1433,266.384166588107
0.1434,271.339979938586
0.1435,279.475346450486
0.1436,273.526674430092
0.1437,286.293292683422
0.1438,286.679615105346
0.1439,286.380823340907
0.144,297.925053411191
0.1441,299.017973833585
0.1442,299.931469782271
0.1443,313.644459335742
0.1444,310.142621508857
0.1445,309.027794742162
0.1446,313.054768509025
0.1447,313.763327909419
0.1448,315.402089352673
0.1449,317.533755195603
0.145,312.493455610496
0.1451,311.280679788769
0.1452,316.337368582954
0.1453,322.753556723765
0.1454,310.133371997871
0.1455,304.515544332494
0.1456,305.903696956746
0.1457,301.837924154539
0.1458,299.470274828445
0.1459,300.067290163611
0.146,293.404219737497
0.1461,287.27749144398
0.1462,284.103631505385
0.1463,275.706657330399
0.1464,273.983981868832
0.1465,267.181237537424
0.1466,267.664254968858
0.1467,260.873821246654
0.1468,258.891904478638
0.1469,257.128692258489
0.147,248.9236816597
0.1471,251.187383425175
0.1472,249.394518433076
0.1473,239.307235971573
0.1474,246.109931320819
0.1475,228.969472869879
0.1476,231.193574545896
0.1477,221.819344031562
0.1478,223.388359841007
0.1479,214.077372129682
0.148,213.062161863726
0.1481,207.063843565634
0.1482,199.204926648353
0.1483,188.643296824989
0.1484,195.054493949974
0.1485,194.870963213291
0.1486,187.97092141571
0.1487,165.693058810282
0.1488,158.52198404528
0.1489,146.313299903319
0.149,138.208738374839
0.1491,121.735606344991
0.1492,104.574236458068
0.1493,101.21266868455
0.1494,81.9241716327656
0.1495,64.68465629333
0.1496,71.7768567541852
0.1497,44.087029438863
0.1498,32.3448533823595
0.1499,21.172300229664
0.15,-8.42379424270488
0.1501,-13.1442145832249
0.1502,-27.8167235894532
0.1503,-44.8384362818316
0.1504,-59.116623740144
0.1505,-76.836540453796
0.1506,-84.4344967207998
0.1507,-105.644592659973
0.1508,-118.153489361353
0.1509,-122.70276671015
0.151,-129.396278829301
0.1511,-150.574005779981
0.1512,-161.277390786021
0.1513,-166.113577266577
0.1514,-171.492502105235
0.1515,-180.030336924588
0.1516,-190.87846722495
0.1517,-202.139629685337
0.1518,-201.981120119156
0.1519,-211.16354597344
0.152,-209.051590789841
0.1521,-227.738014108001
0.1522,-224.405337265328
0.1523,-222.794178171762
0.1524,-235.627229334323
0.1525,-240.024124761733
0.1526,-245.208489861069
0.1527,-245.5170154516
0.1528,-248.695290409093
0.1529,-250.60048894001
0.153,-259.342628471778
0.1531,-258.224275373642
0.1532,-265.447071922717
0.1533,-268.142953051058
0.1534,-274.435036583535
0.1535,-275.658618606847
0.1536,-260.43224881557
0.1537,-265.281643737182
0.1538,-280.587876756784
0.1539,-286.312970187199
0.154,-300.444931039164
0.1541,-300.612665750097
0.1542,-304.204025758054
0.1543,-301.581492981723
0.1544,-304.681489232185
0.1545,-309.036788719775
0.1546,-313.368904779473
0.1547,-317.957340436516
0.1548,-314.507515646511
0.1549,-309.570051973994
0.155,-313.374239527728
0.1551,-314.360638682197
0.1552,-311.246725401944
0.1553,-310.40687030743
0.1554,-319.749737628533
0.1555,-309.485292376872
0.1556,-309.226228288132
0.1557,-314.428134536768
0.1558,-307.74976019607
0.1559,-299.289128337997
0.156,-289.927091870436
0.1561,-291.395721898614
0.1562,-285.011211989435
0.1563,-286.809203292728
0.1564,-289.06810123024
0.1565,-273.776659617361
0.1566,-275.000091794924
0.1567,-260.436362078064
0.1568,-253.752218100595
0.1569,-260.495445214017
0.157,-248.961563535282
0.1571,-246.515954625319
0.1572,-254.767888287133
0.1573,-244.290172472807
0.1574,-239.234729573218
0.1575,-234.285027328315
0.1576,-229.768613627207
0.1577,-225.870796858493
0.1578,-221.719500884874
0.1579,-222.259850255651
0.158,-214.040117789719
0.1581,-222.031868378102
0.1582,-210.971689504011
0.1583,-192.957768898941
0.1584,-195.532887844443
0.1585,-183.232456180105
0.1586,-169.313647418812
0.1587,-172.598491529004
0.1588,-163.548421870276
0.1589,-151.105631453766
0.159,-135.623718318336
0.1591,-127.353275807305
0.1592,-119.060603750813
0.1593,-109.259617336895
0.1594,-89.9011080475324
0.1595,-75.3025552133786
0.1596,-62.5816781106934
0.1597,-46.5636188729282
0.1598,-35.8025242791994
0.1599,-12.4637897838345
0.16,-10.8731028314829
0.1601,15.9330304902566
0.1602,33.6706168624116
0.1603,41.0096122088616
0.1604,59.6201634040479
0.1605,75.6557592040695
0.1606,84.9767075192822
0.1607,101.326668456769
0.1608,116.232136587926
0.1609,121.643706588983
0.161,142.004786396247
0.1611,154.114727237044
0.1612,160.357902382603
0.1613,168.22951093242
0.1614,171.03182010846
0.1615,187.34445511744
0.1616,186.149949964593
0.1617,206.921536891187
0.1618,207.762311263774
0.1619,212.091470162501
0.162,213.968347165006
0.1621,209.815401466652
0.1622,219.133223521739
0.1623,231.069417108623
0.1624,245.21476312688
0.1625,240.601236102898
0.1626,242.089050333954
0.1627,241.413454967004
0.1628,248.304081532823
0.1629,256.095591420242
0.163,253.656009962087
0.1631,268.095744933581
0.1632,256.326426746307
0.1633,264.418126010318
0.1634,270.506330214554
0.1635,264.476574896764
0.1636,281.108690555743
0.1637,282.708277881116
0.1638,286.725971994041
0.1639,294.222796899457
0.164,299.272688875604
0.1641,301.700623483828
0.1642,298.762875612709
0.1643,304.025036339312
0.1644,308.863689670564
0.1645,303.295161321256
0.1646,306.487323961737
0.1647,311.19328489824
0.1648,314.922467492646
0.1649,324.220450723551
0.165,319.497361442472
0.1651,313.053295724624
0.1652,311.388668637911
0.1653,320.997079693688
0.1654,325.335183057701
0.1655,310.416359524602
0.1656,304.702098668638
0.1657,297.194728795036
0.1658,305.981937712232
0.1659,299.138295164783
0.166,299.88128544867
0.1661,285.705729770675
0.1662,287.525341242056
0.1663,279.049073893156
0.1664,284.656360391475
0.1665,271.490290345126
0.1666,269.807140129259
0.1667,264.560210138963
0.1668,267.397510103222
0.1669,260.779145852381
0.167,249.904957777892
0.1671,248.120755373075
0.1672,242.464115656004
0.1673,246.651925929862
0.1674,242.200086997899
0.1675,228.722937386558
0.1676,223.618346814443
0.1677,229.040781541249
0.1678,228.597462330097
0.1679,221.540964535774
0.168,208.217354989245
0.1681,203.008365232972
0.1682,209.465325038891
0.1683,198.240732055275
0.1684,190.297986569625
0.1685,191.45127194214
0.1686,172.871961681571
0.1687,168.831153599128
0.1688,160.8410308688
0.1689,152.741433162312
0.169,133.557234318608
0.1691,128.116047506714
0.1692,127.91390188656
0.1693,93.8299994319613
0.1694,90.2196953838113
0.1695,73.0479892149808
0.1696,55.7701821185153
0.1697,41.0938449306818
0.1698,32.8149471888144
0.1699,26.7880877496968
0.17,-3.9691285082628
0.1701,-12.5051593865638
0.1702,-33.1207564714592
0.1703,-35.3709277160165
0.1704,-57.1823121235631
0.1705,-74.8863556711916
0.1706,-84.9504220411898
0.1707,-101.42279831683
0.1708,-108.635572880064
0.1709,-127.257405107975
0.171,-143.436090276771
0.1711,-147.409787350497
0.1712,-150.946812566835
0.1713,-174.137055312514
0.1714,-178.066009204503
0.1715,-179.846110563116
0.1716,-201.829823914348
0.1717,-195.840368110091
0.1718,-201.365133931884
0.1719,-209.699958786067
0.172,-219.787506982247
0.1721,-220.732624920977
0.1722,-224.645563057981
0.1723,-224.566519109511
0.1724,-229.834958231867
0.1725,-238.651163333677
0.1726,-232.440931194142
0.1727,-244.377556364979
0.1728,-251.756150965963
0.1729,-253.476294429875
0.173,-250.632834205527
0.1731,-257.660885311072
0.1732,-257.983386663032
0.1733,-265.953202625066
0.1734,-257.810077869181
0.1735,-282.574458989214
0.1736,-280.361227424202
0.1737,-282.740428601469
0.1738,-285.876206318372
0.1739,-282.968521849892
0.174,-292.95697660002
0.1741,-298.264086503287
0.1742,-300.763985089472
0.1743,-300.500523926095
0.1744,-310.543559786267
0.1745,-307.325096214555
0.1746,-319.492604440419
0.1747,-313.72207795537
0.1748,-319.243083940791
0.1749,-318.530106957829
0.175,-314.098399565853
0.1751,-320.891194643675
0.1752,-319.478994531202
0.1753,-320.907392142302
0.1754,-322.8100335355
0.1755,-310.336772528693
0.1756,-301.282702668619
0.1757,-305.167679641722
0.1758,-302.276765138542
0.1759,-302.923370593108
0.176,-286.137649804274
0.1761,-291.496324959893
0.1762,-279.852371014134
0.1763,-280.509404879512
0.1764,-279.596850243459
0.1765,-268.835521140222
0.1766,-265.332014069703
0.1767,-266.856531551705
0.1768,-255.947943504996
0.1769,-249.730489879746
0.177,-255.253958557397
0.1771,-252.56259908324
0.1772,-245.669474826933
0.1773,-242.364607115933
0.1774,-236.502763089876
0.1775,-238.177952461537
0.1776,-229.576981447095
0.1777,-223.999788582145
0.1778,-224.223752906782
0.1779,-219.930463234193
0.178,-222.207959009482
0.1781,-216.631381495224
0.1782,-212.437145096186
0.1783,-205.189036942923
0.1784,-193.004691765385
0.1785,-192.944820447833
0.1786,-165.623957065615
0.1787,-164.457541078152
0.1788,-169.090225530922
0.1789,-154.414787839514
0.179,-138.364960604844
0.1791,-134.893849998432
0.1792,-116.471041817817
0.1793,-95.9398838827367
0.1794,-88.8692015037259
0.1795,-74.5330302335208
0.1796,-64.9135762799329
0.1797,-48.0320652433249
0.1798,-37.0832313985091
0.1799,-13.3889006192983
0.18,-2.26103802489074
0.1801,19.1267870824057
0.1802,36.5116329252987
0.1803,50.639748914819
0.1804,59.7314083819933
0.1805,71.6768912124901
0.1806,81.9297053458985
0.1807,101.987429813541
0.1808,118.968936610862
0.1809,124.62480237282
0.181,136.962409559292
0.1811,151.723537470868
0.1812,163.071595565698
0.1813,161.06937590482
0.1814,177.854042607616
0.1815,185.849385644429
0.1816,191.473532874021
0.1817,203.431517822567
0.1818,203.308985080379
0.1819,206.636433760879
0.182,217.316393144247
0.1821,222.995938163198
0.1822,224.02396232994
0.1823,233.223389983621
0.1824,225.562435001597
0.1825,231.525414838072
0.1826,225.179489721058
0.1827,246.730426825697
0.1828,242.737547479753
0.1829,250.018566068874
0.183,259.972210490497
0.1831,258.89202525275
0.1832,260.225533477389
0.1833,262.056964673741
0.1834,269.042330274398
0.1835,277.260890580612
0.1836,270.70031944481
0.1837,281.977563057707
0.1838,290.234430381959
0.1839,283.145628236895
0.184,297.401069847325
0.1841,301.105883432313
0.1842,296.696316320752
0.1843,296.735454433547
0.1844,309.262121490882
0.1845,313.620442704364
0.1846,314.562171080245
0.1847,317.142343966094
0.1848,308.623488925758
0.1849,318.185037879269
0.185,312.610997356018
0.1851,312.458963482786
0.1852,306.754641686192
0.1853,318.829140618534
